stimulus,item,category,rank,logprob,normalized_logprob,params,model
a starling is a bird.,starling,bird,16,-37.97171354293823,-4.746464192867279,1557612800,gpt2-xl
a cardinal is a bird.,cardinal,bird,17,-42.794979095458984,-6.113568442208426,1557612800,gpt2-xl
an eagle is a bird.,eagle,bird,18,-38.16010856628418,-5.45144408089774,1557612800,gpt2-xl
a hummingbird is a bird.,hummingbird,bird,19,-38.755502700805664,-4.844437837600708,1557612800,gpt2-xl
a seagull is a bird.,seagull,bird,20,-38.685904026031494,-4.298433780670166,1557612800,gpt2-xl
a woodpecker is a bird.,woodpecker,bird,21,-37.73400831222534,-4.19266759024726,1557612800,gpt2-xl
a pigeon is a bird.,pigeon,bird,22,-36.16893434524536,-5.1669906207493375,1557612800,gpt2-xl
a thrush is a bird.,thrush,bird,23,-40.164406299591064,-5.020550787448883,1557612800,gpt2-xl
a falcon is a bird.,falcon,bird,24,-37.16524696350098,-4.645655870437622,1557612800,gpt2-xl
a crow is a bird.,crow,bird,25,-37.840394020080566,-5.4057705742972235,1557612800,gpt2-xl
a hawk is a bird.,hawk,bird,26,-38.886247634887695,-5.555178233555385,1557612800,gpt2-xl
a raven is a bird.,raven,bird,27,-35.8558349609375,-5.122262137276786,1557612800,gpt2-xl
a goldfinch is a bird.,goldfinch,bird,28,-41.679283618927,-4.631031513214111,1557612800,gpt2-xl
a parrot is a bird.,parrot,bird,29,-36.72600269317627,-4.590750336647034,1557612800,gpt2-xl
a sandpiper is a bird.,sandpiper,bird,30,-42.96614599227905,-4.774016221364339,1557612800,gpt2-xl
a pheasant is a bird.,pheasant,bird,31,-38.62922430038452,-4.292136033376058,1557612800,gpt2-xl
a catbird is a bird.,catbird,bird,32,-42.19095849990845,-5.273869812488556,1557612800,gpt2-xl
a crane is a bird.,crane,bird,33,-43.398797035217285,-6.199828147888184,1557612800,gpt2-xl
albatross are birds.,albatross,bird,34,-40.67898464202881,-5.811283520289829,1557612800,gpt2-xl
a condor is a bird.,condor,bird,35,-39.040093421936035,-4.880011677742004,1557612800,gpt2-xl
a toucan is a bird.,toucan,bird,36,-39.696468353271484,-4.9620585441589355,1557612800,gpt2-xl
an owl is a bird.,owl,bird,37,-36.93533992767334,-5.276477132524763,1557612800,gpt2-xl
a pelican is a bird.,pelican,bird,38,-38.898728370666504,-4.862341046333313,1557612800,gpt2-xl
geese are birds.,geese,bird,39,-36.570316314697266,-6.095052719116211,1557612800,gpt2-xl
a vulture is a bird.,vulture,bird,40,-39.00104379653931,-4.875130474567413,1557612800,gpt2-xl
a stork is a bird.,stork,bird,41,-37.950735092163086,-4.743841886520386,1557612800,gpt2-xl
a buzzard is a bird.,buzzard,bird,42,-39.76834678649902,-4.971043348312378,1557612800,gpt2-xl
a swan is a bird.,swan,bird,43,-38.84249925613403,-4.855312407016754,1557612800,gpt2-xl
a flamingo is a bird.,flamingo,bird,44,-36.64873647689819,-4.581092059612274,1557612800,gpt2-xl
a duck is a bird.,duck,bird,45,-37.24720811843872,-5.321029731205532,1557612800,gpt2-xl
a peacock is a bird.,peacock,bird,46,-39.21524429321289,-4.901905536651611,1557612800,gpt2-xl
an egret is a bird.,egret,bird,47,-41.62049674987793,-5.202562093734741,1557612800,gpt2-xl
a chicken is a bird.,chicken,bird,48,-36.114436626434326,-5.159205232347761,1557612800,gpt2-xl
a turkey is a bird.,turkey,bird,49,-37.26890230178833,-5.3241289002554755,1557612800,gpt2-xl
an ostrich is a bird.,ostrich,bird,50,-36.916324615478516,-4.6145405769348145,1557612800,gpt2-xl
a titmouse is a bird.,titmouse,bird,51,-45.81284713745117,-5.7266058921813965,1557612800,gpt2-xl
an emu is a bird.,emu,bird,52,-39.821449756622314,-4.977681219577789,1557612800,gpt2-xl
a penguin is a bird.,penguin,bird,53,-36.30130958557129,-4.537663698196411,1557612800,gpt2-xl
a bat is a bird.,bat,bird,54,-36.246307373046875,-5.178043910435268,1557612800,gpt2-xl
football is a sport.,football,sport,1,-34.40841341018677,-5.734735568364461,1557612800,gpt2-xl
baseball is a sport.,baseball,sport,2,-31.37672710418701,-4.48238958631243,1557612800,gpt2-xl
basketball is a sport.,basketball,sport,3,-32.98161506652832,-5.496935844421387,1557612800,gpt2-xl
tennis is a sport.,tennis,sport,4,-32.67710018157959,-4.668157168797085,1557612800,gpt2-xl
softball is a sport.,softball,sport,5,-35.96654796600342,-5.1380782808576315,1557612800,gpt2-xl
canoeing is a sport.,canoeing,sport,6,-38.0259485244751,-4.753243565559387,1557612800,gpt2-xl
handball is a sport.,handball,sport,7,-38.83425807952881,-5.5477511542184015,1557612800,gpt2-xl
rugby is a sport.,rugby,sport,8,-34.82020425796509,-4.974314893995013,1557612800,gpt2-xl
hockey is a sport.,hockey,sport,9,-32.223008155822754,-4.60328687940325,1557612800,gpt2-xl
ice hockey is a sport.,ice hockey,sport,10,-36.203396797180176,-5.171913828168597,1557612800,gpt2-xl
swimming is a sport.,swimming,sport,11,-34.68830442428589,-4.95547206061227,1557612800,gpt2-xl
track is a sport.,track,sport,12,-42.005170822143555,-7.000861803690593,1557612800,gpt2-xl
boxing is a sport.,boxing,sport,13,-33.64887809753418,-5.60814634958903,1557612800,gpt2-xl
volleyball is a sport.,volleyball,sport,14,-34.13964653015137,-4.267455816268921,1557612800,gpt2-xl
lacrosse is a sport.,lacrosse,sport,15,-35.11573314666748,-4.389466643333435,1557612800,gpt2-xl
skiing is a sport.,skiing,sport,16,-35.73432397842407,-5.104903425489153,1557612800,gpt2-xl
golf is a sport.,golf,sport,17,-32.571571826934814,-4.653081689562116,1557612800,gpt2-xl
polo is a sport.,polo,sport,18,-35.79593896865845,-5.113705566951206,1557612800,gpt2-xl
surfing is a sport.,surfing,sport,19,-34.26691150665283,-4.895273072378976,1557612800,gpt2-xl
wrestling is a sport.,wrestling,sport,20,-38.98867225646973,-5.569810322352818,1557612800,gpt2-xl
gymnastics is a sport.,gymnastics,sport,21,-34.94771480560303,-4.368464350700378,1557612800,gpt2-xl
cricket is a sport.,cricket,sport,22,-32.73022937774658,-4.091278672218323,1557612800,gpt2-xl
squash is a sport.,squash,sport,23,-42.902957916259766,-6.128993988037109,1557612800,gpt2-xl
badminton is a sport.,badminton,sport,24,-36.183616161346436,-4.522952020168304,1557612800,gpt2-xl
racing is a sport.,racing,sport,25,-35.50580310821533,-5.072257586887905,1557612800,gpt2-xl
pole vault is a sport.,pole vault,sport,26,-40.778995990753174,-5.825570855821882,1557612800,gpt2-xl
fencing is a sport.,fencing,sport,27,-35.116753578186035,-5.016679082598005,1557612800,gpt2-xl
bowling is a sport.,bowling,sport,28,-33.893996238708496,-4.841999462672642,1557612800,gpt2-xl
water skiing is a sport.,water skiing,sport,29,-39.76828908920288,-5.681184155600412,1557612800,gpt2-xl
ice skating is a sport.,ice skating,sport,30,-37.12123250961304,-5.303033215659005,1557612800,gpt2-xl
jai alai is a sport.,jai alai,sport,31,-39.45981025695801,-4.384423361884223,1557612800,gpt2-xl
skating is a sport.,skating,sport,32,-36.91248416900635,-5.273212024143764,1557612800,gpt2-xl
skindiving is a sport.,skindiving,sport,33,-46.58517026901245,-5.823146283626556,1557612800,gpt2-xl
sailing is a sport.,sailing,sport,34,-35.792404651641846,-5.113200664520264,1557612800,gpt2-xl
diving is a sport.,diving,sport,35,-36.56438589096069,-5.22348369870867,1557612800,gpt2-xl
archery is a sport.,archery,sport,36,-35.23502206802368,-5.03357458114624,1557612800,gpt2-xl
judo is a sport.,judo,sport,37,-36.030792236328125,-5.147256033761161,1557612800,gpt2-xl
car racing is a sport.,car racing,sport,38,-37.45427131652832,-5.350610188075474,1557612800,gpt2-xl
ping pong is a sport.,ping pong,sport,39,-38.63285732269287,-4.829107165336609,1557612800,gpt2-xl
rowing is a sport.,rowing,sport,40,-37.36904573440552,-6.228174289067586,1557612800,gpt2-xl
fishing is a sport.,fishing,sport,41,-35.254310131073,-5.036330018724714,1557612800,gpt2-xl
horseback riding is a sport.,horseback riding,sport,42,-37.075693130493164,-4.6344616413116455,1557612800,gpt2-xl
running is a sport.,running,sport,43,-34.79172658920288,-5.79862109820048,1557612800,gpt2-xl
horse racing is a sport.,horse racing,sport,44,-36.3708553314209,-5.195836475917271,1557612800,gpt2-xl
hiking is a sport.,hiking,sport,45,-36.18517208099365,-5.169310297284808,1557612800,gpt2-xl
weight lifting is a sport.,weight lifting,sport,46,-35.308127880096436,-5.044018268585205,1557612800,gpt2-xl
croquet is a sport.,croquet,sport,47,-39.82145023345947,-5.688778604779925,1557612800,gpt2-xl
horseshoes is a sport.,horseshoes,sport,48,-42.6328125,-4.736979166666667,1557612800,gpt2-xl
boating is a sport.,boating,sport,49,-36.408048152923584,-5.20114973613194,1557612800,gpt2-xl
pool is a sport.,pool,sport,50,-40.84079837799072,-6.80679972966512,1557612800,gpt2-xl
billiards is a sport.,billiards,sport,51,-38.270782470703125,-4.783847808837891,1557612800,gpt2-xl
hunting is a sport.,hunting,sport,52,-34.23333215713501,-4.890476022447858,1557612800,gpt2-xl
jump rope is a sport.,jump rope,sport,53,-39.552703857421875,-5.650386265345982,1557612800,gpt2-xl
camping is a sport.,camping,sport,54,-37.5563006401062,-5.365185805729458,1557612800,gpt2-xl
chess is a sport.,chess,sport,55,-36.87010192871094,-5.267157418387277,1557612800,gpt2-xl
dancing is a sport.,dancing,sport,56,-36.10788679122925,-5.158269541604178,1557612800,gpt2-xl
checkers is a sport.,checkers,sport,57,-41.93732213973999,-5.991046019962856,1557612800,gpt2-xl
cards is a sport.,cards,sport,58,-40.51727294921875,-6.752878824869792,1557612800,gpt2-xl
sunbathing is a sport.,sunbathing,sport,59,-41.146546840667725,-5.143318355083466,1557612800,gpt2-xl
pea is a vegetable.,pea,vegetable,1,-37.79299354553223,-5.398999077933175,1557612800,gpt2-xl
carrot is a vegetable.,carrot,vegetable,2,-37.76247262954712,-5.3946389470781595,1557612800,gpt2-xl
green beans are vegetables.,green beans,vegetable,3,-39.28959083557129,-6.548265139261882,1557612800,gpt2-xl
string beans are vegetables.,string beans,vegetable,4,-46.499746799468994,-7.749957799911499,1557612800,gpt2-xl
spinach is a vegetable.,spinach,vegetable,5,-33.600327491760254,-4.800046784537179,1557612800,gpt2-xl
broccoli is a vegetable.,broccoli,vegetable,6,-31.896625995635986,-4.556660856519427,1557612800,gpt2-xl
asparagus are vegetables.,asparagus,vegetable,7,-39.01518630981445,-5.5735980442592075,1557612800,gpt2-xl
corn is a vegetable.,corn,vegetable,8,-33.987982749938965,-5.664663791656494,1557612800,gpt2-xl
cauliflower is a vegetable.,cauliflower,vegetable,9,-34.36521911621094,-4.295652389526367,1557612800,gpt2-xl
brussels are vegetables.,brussels,vegetable,10,-47.10325479507446,-6.729036399296352,1557612800,gpt2-xl
sprouts are vegetables.,sprouts,vegetable,11,-38.5631365776062,-6.427189429601033,1557612800,gpt2-xl
squash is a vegetable.,squash,vegetable,12,-41.89103603363037,-5.984433719090053,1557612800,gpt2-xl
lettuce is a vegetable.,lettuce,vegetable,13,-32.02431392669678,-4.574901989528111,1557612800,gpt2-xl
celery is a vegetable.,celery,vegetable,14,-39.010770320892334,-5.572967188698905,1557612800,gpt2-xl
cucumber is a vegetable.,cucumber,vegetable,15,-36.27256536483765,-4.534070670604706,1557612800,gpt2-xl
beets are vegetables.,beets,vegetable,16,-36.66326189041138,-6.1105436484018965,1557612800,gpt2-xl
greens are vegetables.,greens,vegetable,17,-40.38515615463257,-6.730859359105428,1557612800,gpt2-xl
tomato is a vegetable.,tomato,vegetable,18,-34.80341100692749,-4.9719158581324985,1557612800,gpt2-xl
lima beans are vegetables.,lima beans,vegetable,19,-47.41709280014038,-6.773870400020054,1557612800,gpt2-xl
artichokes are vegetables.,artichokes,vegetable,20,-38.459431648254395,-5.494204521179199,1557612800,gpt2-xl
turnip is a vegetable.,turnip,vegetable,21,-37.3613862991333,-5.337340899876186,1557612800,gpt2-xl
eggplant is a vegetable.,eggplant,vegetable,22,-32.28806972503662,-4.612581389290946,1557612800,gpt2-xl
romaine is a vegetable.,romaine,vegetable,23,-45.517494201660156,-6.502499171665737,1557612800,gpt2-xl
green peppers are vegetables.,green peppers,vegetable,24,-40.43671131134033,-6.739451885223389,1557612800,gpt2-xl
okra is a vegetable.,okra,vegetable,25,-35.73306655883789,-5.104723794119699,1557612800,gpt2-xl
radishes are vegetables.,radishes,vegetable,26,-39.94417905807495,-6.657363176345825,1557612800,gpt2-xl
onions are vegetables.,onions,vegetable,27,-36.85189437866211,-6.141982396443685,1557612800,gpt2-xl
bean is a vegetable.,bean,vegetable,28,-41.33852577209473,-6.889754295349121,1557612800,gpt2-xl
green onion is a vegetable.,green onion,vegetable,29,-40.393868923187256,-5.7705527033124655,1557612800,gpt2-xl
potato is a vegetable.,potato,vegetable,30,-37.06270790100098,-5.294672557285854,1557612800,gpt2-xl
parsnip is a vegetable.,parsnip,vegetable,31,-46.95488405227661,-5.217209339141846,1557612800,gpt2-xl
turnip greens are vegetables.,turnip greens,vegetable,32,-43.0062780380249,-6.143754005432129,1557612800,gpt2-xl
collard is a vegetable.,collard,vegetable,33,-39.29858160018921,-5.614083085741315,1557612800,gpt2-xl
wax beans are vegetables.,wax beans,vegetable,34,-46.354679107666016,-6.622097015380859,1557612800,gpt2-xl
watercress are vegetables.,watercress,vegetable,35,-42.39164638519287,-6.055949483598981,1557612800,gpt2-xl
black eyed peas are vegetables.,black eyed peas,vegetable,36,-40.986244678497314,-5.855177811213902,1557612800,gpt2-xl
leek is a vegetable.,leek,vegetable,37,-35.49173164367676,-5.0702473776681085,1557612800,gpt2-xl
peppers are vegetables.,peppers,vegetable,38,-37.37968921661377,-6.229948202768962,1557612800,gpt2-xl
sweet potato is a vegetable.,sweet potato,vegetable,39,-35.874733448028564,-5.124961921146938,1557612800,gpt2-xl
yams are vegetables.,yams,vegetable,40,-36.41322469711304,-6.068870782852173,1557612800,gpt2-xl
parsley is a vegetable.,parsley,vegetable,41,-35.5289249420166,-4.441115617752075,1557612800,gpt2-xl
endive is a vegetable.,endive,vegetable,42,-36.39006042480469,-5.198580060686384,1557612800,gpt2-xl
rutabaga is a vegetable.,rutabaga,vegetable,43,-34.70175075531006,-3.85575008392334,1557612800,gpt2-xl
mushroom is a vegetable.,mushroom,vegetable,44,-38.608065605163574,-4.826008200645447,1557612800,gpt2-xl
avocado is a vegetable.,avocado,vegetable,45,-33.97596216201782,-4.85370888028826,1557612800,gpt2-xl
rhubarb is a vegetable.,rhubarb,vegetable,46,-35.97591495513916,-4.496989369392395,1557612800,gpt2-xl
kale is a vegetable.,kale,vegetable,47,-33.41313695907593,-4.77330527986799,1557612800,gpt2-xl
escarole is a vegetable.,escarole,vegetable,48,-50.650004863739014,-6.331250607967377,1557612800,gpt2-xl
sauerkraut is a vegetable.,sauerkraut,vegetable,49,-37.73547410964966,-3.773547410964966,1557612800,gpt2-xl
pickles are vegetables.,pickles,vegetable,50,-40.507967948913574,-6.751327991485596,1557612800,gpt2-xl
baked beans are vegetables.,baked beans,vegetable,51,-41.90733861923218,-5.986762659890311,1557612800,gpt2-xl
pumpkin is a vegetable.,pumpkin,vegetable,52,-36.52513360977173,-4.565641701221466,1557612800,gpt2-xl
seaweed is a vegetable.,seaweed,vegetable,53,-36.03521728515625,-4.504402160644531,1557612800,gpt2-xl
garlic is a vegetable.,garlic,vegetable,54,-33.86489772796631,-4.837842532566616,1557612800,gpt2-xl
dandelion is a vegetable.,dandelion,vegetable,55,-38.562901973724365,-4.820362746715546,1557612800,gpt2-xl
peanut is a vegetable.,peanut,vegetable,56,-38.31576108932495,-5.47368015561785,1557612800,gpt2-xl
rice is a vegetable.,rice,vegetable,57,-35.15379238128662,-5.8589653968811035,1557612800,gpt2-xl
a saw is a tool.,saw,tool,1,-38.38790512084961,-5.483986445835659,1557612800,gpt2-xl
a hammer is a tool.,hammer,tool,2,-35.93138790130615,-5.133055414472308,1557612800,gpt2-xl
a ruler is a tool.,ruler,tool,3,-38.70843744277954,-5.529776777539935,1557612800,gpt2-xl
a screwdriver is a tool.,screwdriver,tool,4,-38.80639457702637,-4.850799322128296,1557612800,gpt2-xl
a drill is a tool.,drill,tool,5,-40.34722852706909,-5.763889789581299,1557612800,gpt2-xl
nails are tools.,nails,tool,6,-35.71199560165405,-5.951999266942342,1557612800,gpt2-xl
a tape measure is a tool.,tape measure,tool,7,-40.60347032546997,-5.075433790683746,1557612800,gpt2-xl
a sawhorse is a tool.,sawhorse,tool,8,-44.09109830856323,-4.899010923173693,1557612800,gpt2-xl
a sandpaper is a tool.,sandpaper,tool,9,-46.118855476379395,-5.764856934547424,1557612800,gpt2-xl
a sander is a tool.,sander,tool,10,-45.91477727890015,-5.739347159862518,1557612800,gpt2-xl
a level is a tool.,level,tool,11,-43.07806348800659,-6.154009069715228,1557612800,gpt2-xl
a plane is a tool.,plane,tool,12,-38.452940464019775,-5.493277209145682,1557612800,gpt2-xl
a file is a tool.,file,tool,13,-39.85223579406738,-5.693176542009626,1557612800,gpt2-xl
a toolbox is a tool.,toolbox,tool,14,-37.12618541717529,-4.640773177146912,1557612800,gpt2-xl
a T-square is a tool.,T-square,tool,15,-46.408634185791016,-5.156514909532335,1557612800,gpt2-xl
a chisel is a tool.,chisel,tool,16,-40.593806743621826,-5.074225842952728,1557612800,gpt2-xl
a rasp is a tool.,rasp,tool,17,-44.364601135253906,-5.545575141906738,1557612800,gpt2-xl
a pencil is a tool.,pencil,tool,18,-37.11296987533569,-5.30185283933367,1557612800,gpt2-xl
a hacksaw is a tool.,hacksaw,tool,19,-41.83004570007324,-5.228755712509155,1557612800,gpt2-xl
a square is a tool.,square,tool,20,-41.40243148803711,-5.914633069719587,1557612800,gpt2-xl
a bench is a tool.,bench,tool,21,-40.83015489578247,-5.8328792708260675,1557612800,gpt2-xl
a pliers is a tool.,pliers,tool,22,-42.54078912734985,-5.317598640918732,1557612800,gpt2-xl
a wrench is a tool.,wrench,tool,23,-37.68398952484131,-5.383427074977329,1557612800,gpt2-xl
a ladder is a tool.,ladder,tool,24,-38.767430782318115,-5.538204397474017,1557612800,gpt2-xl
a lathe is a tool.,lathe,tool,25,-43.17053508758545,-5.396316885948181,1557612800,gpt2-xl
a vise is a tool.,vise,tool,26,-41.08207702636719,-5.135259628295898,1557612800,gpt2-xl
screws are tools.,screws,tool,27,-40.10170936584473,-5.728815623692104,1557612800,gpt2-xl
a wood is a tool.,wood,tool,28,-39.065536975860596,-5.580790996551514,1557612800,gpt2-xl
a wedge is a tool.,wedge,tool,29,-41.79454946517944,-5.970649923597064,1557612800,gpt2-xl
a lumber is a tool.,lumber,tool,30,-43.63669681549072,-6.233813830784389,1557612800,gpt2-xl
blueprints are tools.,blueprints,tool,31,-39.669915199279785,-6.611652533213298,1557612800,gpt2-xl
a brace is a tool.,brace,tool,32,-41.371731758117676,-5.910247394016811,1557612800,gpt2-xl
an awl is a tool.,awl,tool,33,-41.29196882247925,-5.161496102809906,1557612800,gpt2-xl
a crowbar is a tool.,crowbar,tool,34,-38.98860025405884,-4.873575031757355,1557612800,gpt2-xl
a hinge is a tool.,hinge,tool,35,-43.21462154388428,-6.1735173634120395,1557612800,gpt2-xl
a miter box is a tool.,miter box,tool,36,-45.485554695129395,-5.053950521681044,1557612800,gpt2-xl
a knife is a tool.,knife,tool,37,-34.38254404067993,-4.911792005811419,1557612800,gpt2-xl
a chalk is a tool.,chalk,tool,38,-46.051799297332764,-6.5788284710475375,1557612800,gpt2-xl
nuts are tools.,nuts,tool,39,-38.02430772781372,-7.604861545562744,1557612800,gpt2-xl
bolts are tools.,bolts,tool,40,-40.357168674468994,-6.726194779078166,1557612800,gpt2-xl
a plumb line is a tool.,plumb line,tool,41,-43.99547243118286,-4.888385825686985,1557612800,gpt2-xl
a brush is a tool.,brush,tool,42,-37.55576753616333,-5.365109648023333,1557612800,gpt2-xl
a sledge hammer is a tool.,sledge hammer,tool,43,-43.21718645095825,-4.801909605662028,1557612800,gpt2-xl
a glue is a tool.,glue,tool,44,-45.46192026138306,-6.494560037340436,1557612800,gpt2-xl
a paintbrush is a tool.,paintbrush,tool,45,-40.06266784667969,-5.007833480834961,1557612800,gpt2-xl
a varnish is a tool.,varnish,tool,46,-45.58123445510864,-5.064581606123182,1557612800,gpt2-xl
